,userId,Reputation,Views,UpVotes,DownVotes,postId,Score,ViewCount,CommentCount
30212,8516,101,0,11,0,0,0.0,0,0
30215,8518,1,0,0,0,0,0.0,0,0
30217,8522,101,0,0,0,0,0.0,0,0
30231,8529,1,0,0,0,0,0.0,0,0
30233,8531,101,0,0,0,0,0.0,0,0
30234,8532,1,2,0,0,0,0.0,0,0
30238,8535,111,1,9,0,0,0.0,0,0
30239,8536,1,0,0,0,0,0.0,0,0
30240,8537,1,1,0,0,0,0.0,0,0
30260,8540,106,2,3,0,0,0.0,0,0
30268,8543,1,2,0,0,0,0.0,0,0
30270,8546,101,0,0,0,0,0.0,0,0
30271,8547,101,0,0,0,0,0.0,0,0
30273,8550,1,0,0,0,0,0.0,0,0
30278,8556,101,0,0,0,0,0.0,0,0
30291,8564,1,0,0,0,0,0.0,0,0
30298,8572,101,0,0,0,0,0.0,0,0
30299,8573,101,0,0,0,0,0.0,0,0
30300,8574,1,0,0,0,0,0.0,0,0
30303,8579,1,0,0,0,0,0.0,0,0
30347,8581,101,1,2,0,0,0.0,0,0
30351,8585,101,2,0,0,0,0.0,0,0
30353,8587,101,0,1,0,0,0.0,0,0
30354,8588,101,5,0,0,0,0.0,0,0
30364,8592,1,0,0,0,0,0.0,0,0
30365,8594,1,0,0,0,0,0.0,0,0
30369,8596,101,0,0,0,0,0.0,0,0
30370,8598,1,0,0,0,0,0.0,0,0
30373,8601,101,0,0,0,0,0.0,0,0
30374,8602,101,1,1,0,0,0.0,0,0
30375,8603,101,4,1,0,0,0.0,0,0
30376,8604,1,3,0,0,0,0.0,0,0
30477,8606,1,0,0,0,0,0.0,0,0
30483,8611,1,0,0,0,0,0.0,0,0
30485,8613,101,0,0,0,0,0.0,0,0
30486,8614,101,0,0,0,0,0.0,0,0
30491,8617,101,0,0,0,0,0.0,0,0
30494,8620,1,1,0,0,0,0.0,0,0
30500,8626,101,0,5,0,0,0.0,0,0
30510,8628,1,1,0,0,0,0.0,0,0
30511,8629,1,0,0,0,0,0.0,0,0
30513,8631,101,1,0,0,0,0.0,0,0
30515,8633,1,0,0,0,0,0.0,0,0
30516,8634,1,1,0,0,0,0.0,0,0
30524,8642,101,1,9,0,0,0.0,0,0
30525,8643,101,0,0,0,0,0.0,0,0
30526,8644,101,0,0,0,0,0.0,0,0
30527,8645,1,0,0,0,0,0.0,0,0
30530,8648,101,0,0,0,0,0.0,0,0
30531,8649,101,1,0,0,0,0.0,0,0
30534,8651,101,1,3,0,0,0.0,0,0
30537,8654,1,0,0,0,0,0.0,0,0
30539,8656,1,0,0,0,0,0.0,0,0
30549,8659,101,0,0,0,0,0.0,0,0
30550,8660,1,1,0,0,0,0.0,0,0
30562,8665,101,7,0,0,0,0.0,0,0
30568,8671,1,0,0,0,0,0.0,0,0
30592,8682,101,1,0,0,0,0.0,0,0
30593,8683,101,2,0,0,0,0.0,0,0
30594,8685,101,3,0,0,0,0.0,0,0
30609,8690,101,0,2,0,0,0.0,0,0
30610,8691,101,0,0,0,0,0.0,0,0
30622,8696,26,1,1,0,0,0.0,0,0
30624,8698,1,0,0,0,0,0.0,0,0
30631,8704,101,0,0,0,0,0.0,0,0
30636,8706,101,5,0,0,0,0.0,0,0
30637,8707,1,0,0,0,0,0.0,0,0
30638,8708,1,0,0,0,0,0.0,0,0
30642,8714,101,0,0,0,0,0.0,0,0
30645,8718,111,5,1,0,0,0.0,0,0
30648,8720,1,0,0,0,0,0.0,0,0
30650,8722,1,3,0,0,0,0.0,0,0
30651,8723,1,2,0,0,0,0.0,0,0
30669,8726,1,0,0,0,0,0.0,0,0
30670,8728,101,0,0,0,0,0.0,0,0
30678,8734,101,2,2,0,0,0.0,0,0
30683,8737,101,0,0,0,0,0.0,0,0
30686,8740,1,0,0,0,0,0.0,0,0
30688,8742,101,2,0,0,0,0.0,0,0
30694,8745,101,0,2,0,0,0.0,0,0
30695,8747,101,0,0,0,0,0.0,0,0
30704,8751,1,0,0,0,0,0.0,0,0
30715,8757,1,0,0,0,0,0.0,0,0
30740,8764,1,1,0,0,0,0.0,0,0
30741,8766,101,0,1,0,0,0.0,0,0
30742,8767,1,0,0,0,0,0.0,0,0
30743,8768,101,1,0,0,0,0.0,0,0
30744,8769,1,0,0,0,0,0.0,0,0
30746,8771,101,1,0,0,0,0.0,0,0
30750,8773,101,1,0,0,0,0.0,0,0
30751,8774,1,0,0,0,0,0.0,0,0
30761,8782,1,2,0,0,0,0.0,0,0
30802,8787,101,4,0,0,0,0.0,0,0
30803,8788,101,0,17,0,0,0.0,0,0
30808,8791,101,0,0,0,0,0.0,0,0
30809,8792,1,1,0,0,0,0.0,0,0
30820,8798,101,0,0,0,0,0.0,0,0
30824,8802,101,1,0,0,0,0.0,0,0
30827,8806,1,1,0,0,0,0.0,0,0
30842,8810,101,1,2,0,0,0.0,0,0
30843,8811,1,0,0,0,0,0.0,0,0
30851,8814,101,0,0,0,0,0.0,0,0
30852,8815,1,1,0,0,0,0.0,0,0
30853,8816,1,0,0,0,0,0.0,0,0
30855,8818,1,0,0,0,0,0.0,0,0
30856,8819,101,0,0,0,0,0.0,0,0
30858,8821,101,2,0,0,0,0.0,0,0
30859,8823,1,0,0,0,0,0.0,0,0
30860,8824,101,0,0,0,0,0.0,0,0
30861,8825,101,0,1,0,0,0.0,0,0
30864,8829,1,0,0,0,0,0.0,0,0
30866,8831,1,0,0,0,0,0.0,0,0
30874,8838,101,0,0,0,0,0.0,0,0
30875,8839,101,0,0,0,0,0.0,0,0
30878,8842,101,0,0,0,0,0.0,0,0
30882,8845,101,1,0,0,0,0.0,0,0
30883,8846,1,1,0,0,0,0.0,0,0
30886,8848,101,0,0,0,0,0.0,0,0
30897,8852,1,0,0,0,0,0.0,0,0
30901,8859,101,1,1,0,0,0.0,0,0
30902,8860,101,0,0,0,0,0.0,0,0
30904,8862,1,0,0,0,0,0.0,0,0
30906,8864,101,7,2,0,0,0.0,0,0
30908,8866,1,0,0,0,0,0.0,0,0
30909,8867,101,0,0,0,0,0.0,0,0
30910,8868,101,0,0,0,0,0.0,0,0
30931,8876,1,0,0,0,0,0.0,0,0
30934,8880,101,1,1,0,0,0.0,0,0
30946,8887,1,0,0,0,0,0.0,0,0
30949,8892,101,6,8,0,0,0.0,0,0
30950,8893,1,0,0,0,0,0.0,0,0
30963,8899,1,0,0,0,0,0.0,0,0
30965,8901,101,3,0,0,0,0.0,0,0
30966,8902,1,0,0,0,0,0.0,0,0
30968,8905,101,1,0,0,0,0.0,0,0
30970,8909,1,0,0,0,0,0.0,0,0
30984,8923,1,2,0,0,0,0.0,0,0
31033,8931,101,0,0,0,0,0.0,0,0
31035,8933,1,2,0,0,0,0.0,0,0
31036,8934,1,0,0,0,0,0.0,0,0
31037,8936,101,1,0,0,0,0.0,0,0
31045,8939,101,0,0,0,0,0.0,0,0
31047,8942,1,0,0,0,0,0.0,0,0
31050,8945,101,1,0,0,0,0.0,0,0
31053,8947,1,0,0,0,0,0.0,0,0
31055,8949,101,0,1,0,0,0.0,0,0
31056,8950,101,0,0,0,0,0.0,0,0
31058,8952,1,0,0,0,0,0.0,0,0
31059,8953,101,0,1,0,0,0.0,0,0
31062,8956,101,0,1,0,0,0.0,0,0
31065,8959,1,0,0,0,0,0.0,0,0
31074,8963,101,0,0,0,0,0.0,0,0
31075,8964,101,0,2,0,0,0.0,0,0
31076,8965,1,0,0,0,0,0.0,0,0
31080,8971,18,2,1,0,0,0.0,0,0
31081,8972,1,1,0,0,0,0.0,0,0
31085,8976,1,0,0,0,0,0.0,0,0
31088,8978,101,0,0,0,0,0.0,0,0
31095,8983,1,1,0,0,0,0.0,0,0
31096,8984,53,25,6,0,0,0.0,0,0
31097,8985,101,0,0,0,0,0.0,0,0
31099,8987,1,0,0,0,0,0.0,0,0
31100,8988,101,0,0,0,0,0.0,0,0
31101,8989,101,0,0,0,0,0.0,0,0
31118,8992,1,1,0,0,0,0.0,0,0
31123,8997,101,0,1,0,0,0.0,0,0
31125,9000,101,2,0,0,0,0.0,0,0
31128,9002,101,4,1,0,0,0.0,0,0
31138,9006,1,1,0,0,0,0.0,0,0
31196,9010,101,0,0,0,0,0.0,0,0
31226,9017,1,0,0,0,0,0.0,0,0
31228,9019,123,2,0,0,0,0.0,0,0
31229,9020,1,0,0,0,0,0.0,0,0
31231,9023,1,1,0,0,0,0.0,0,0
31234,9025,1,1,0,0,0,0.0,0,0
31236,9028,1,0,0,0,0,0.0,0,0
31242,9031,101,1,0,0,0,0.0,0,0
31243,9032,1,0,0,0,0,0.0,0,0
31244,9033,101,0,0,0,0,0.0,0,0
31245,9034,101,0,0,0,0,0.0,0,0
31246,9035,1,0,0,0,0,0.0,0,0
31247,9036,1,0,0,0,0,0.0,0,0
31248,9037,101,1,0,0,0,0.0,0,0
31250,9039,1,0,0,0,0,0.0,0,0
31251,9040,1,0,0,0,0,0.0,0,0
31252,9041,1,0,0,0,0,0.0,0,0
31259,9045,1,4,0,0,0,0.0,0,0
31260,9046,101,0,0,0,0,0.0,0,0
31266,9048,1,0,0,0,0,0.0,0,0
31267,9049,101,0,5,0,0,0.0,0,0
31269,9051,101,1,0,0,0,0.0,0,0
31270,9052,101,1,0,0,0,0.0,0,0
31271,9053,101,1,0,0,0,0.0,0,0
31272,9054,101,6,0,0,0,0.0,0,0
31276,9058,101,0,0,0,0,0.0,0,0
31277,9059,1,0,0,0,0,0.0,0,0
31278,9060,101,0,2,0,0,0.0,0,0
31279,9062,101,1,1,0,0,0.0,0,0
31284,9067,1,0,0,0,0,0.0,0,0
31285,9068,54,17,22,0,0,0.0,0,0
31286,9070,1,2,0,0,0,0.0,0,0
31287,9071,101,0,0,0,0,0.0,0,0
31288,9072,1,0,0,0,0,0.0,0,0
31290,9075,101,2,0,0,0,0.0,0,0
31301,9081,101,0,0,0,0,0.0,0,0
31302,9082,1,0,0,0,0,0.0,0,0
31303,9083,101,0,0,0,0,0.0,0,0
31304,9084,1,0,0,0,0,0.0,0,0
31308,9088,1,0,0,0,0,0.0,0,0
31311,9090,101,0,0,0,0,0.0,0,0
31314,9094,101,0,0,0,0,0.0,0,0
31315,9096,1,1,0,0,0,0.0,0,0
31320,9098,1,0,0,0,0,0.0,0,0
31321,9099,1,0,0,0,0,0.0,0,0
31323,9101,103,4,0,0,0,0.0,0,0
31325,9104,1,0,0,0,0,0.0,0,0
31327,9106,101,0,0,0,0,0.0,0,0
31328,9108,1,0,0,0,0,0.0,0,0
31329,9109,1,0,0,0,0,0.0,0,0
31330,9110,101,0,1,0,0,0.0,0,0
31331,9111,1,0,0,0,0,0.0,0,0
31333,9113,1,0,0,0,0,0.0,0,0
31335,9116,101,0,0,0,0,0.0,0,0
31336,9117,21,6,0,0,0,0.0,0,0
31338,9119,103,0,2,0,0,0.0,0,0
31340,9121,1,0,0,0,0,0.0,0,0
31341,9122,101,0,1,0,0,0.0,0,0
31343,9124,101,9,2,0,0,0.0,0,0
31347,9128,101,1,2,0,0,0.0,0,0
31348,9130,1,0,0,0,0,0.0,0,0
31350,9133,1,0,0,0,0,0.0,0,0
31351,9134,1,0,0,0,0,0.0,0,0
31381,9139,111,2,17,0,0,0.0,0,0
31400,9145,1,0,0,0,0,0.0,0,0
31416,9147,101,0,0,0,0,0.0,0,0
31418,9150,1,0,0,0,0,0.0,0,0
31419,9151,101,7,15,0,0,0.0,0,0
31432,9161,101,1,7,0,0,0.0,0,0
31442,9167,101,0,3,0,0,0.0,0,0
31448,9170,61,1,1,0,0,0.0,0,0
31525,9178,1,2,0,0,0,0.0,0,0
31526,9179,101,3,0,0,0,0.0,0,0
31530,9183,1,1,0,0,0,0.0,0,0
31532,9186,1,0,0,0,0,0.0,0,0
31538,9189,101,1,0,0,0,0.0,0,0
31542,9192,101,0,0,0,0,0.0,0,0
31551,9197,1,1,0,0,0,0.0,0,0
31553,9199,1,1,0,0,0,0.0,0,0
31593,9211,1,0,0,0,0,0.0,0,0
31595,9214,1,0,0,0,0,0.0,0,0
31596,9215,1,0,0,0,0,0.0,0,0
31604,9219,1,1,0,0,0,0.0,0,0
31605,9220,101,0,0,0,0,0.0,0,0
31611,9223,1,0,0,0,0,0.0,0,0
31615,9226,101,3,6,0,0,0.0,0,0
31616,9227,1,1,0,0,0,0.0,0,0
31619,9230,1,0,0,0,0,0.0,0,0
31635,9236,1,0,0,0,0,0.0,0,0
31637,9239,1,1,0,0,0,0.0,0,0
31638,9240,1,0,0,0,0,0.0,0,0
31643,9245,101,0,0,0,0,0.0,0,0
31662,9250,101,0,0,0,0,0.0,0,0
31704,9255,101,1,7,0,0,0.0,0,0
31709,9261,1,1,0,0,0,0.0,0,0
31710,9263,11,4,0,0,0,0.0,0,0
31711,9264,101,0,0,0,0,0.0,0,0
31718,9268,101,0,0,0,0,0.0,0,0
31719,9269,101,1,0,0,0,0.0,0,0
31720,9270,1,0,0,0,0,0.0,0,0
31721,9272,1,0,0,0,0,0.0,0,0
31723,9274,106,18,4,0,0,0.0,0,0
31724,9275,101,0,0,0,0,0.0,0,0
31725,9276,1,0,0,0,0,0.0,0,0
31729,9279,1,0,0,0,0,0.0,0,0
31730,9280,1,0,0,0,0,0.0,0,0
31738,9283,1,2,0,0,0,0.0,0,0
31739,9284,101,0,0,0,0,0.0,0,0
31741,9286,1,0,0,0,0,0.0,0,0
31742,9287,1,0,0,0,0,0.0,0,0
31754,9296,101,0,0,0,0,0.0,0,0
31755,9297,101,0,0,0,0,0.0,0,0
31756,9298,101,0,0,0,0,0.0,0,0
31757,9299,1,0,0,0,0,0.0,0,0
31758,9300,101,0,0,0,0,0.0,0,0
31759,9301,36,3,0,0,0,0.0,0,0
31760,9302,101,9,0,0,0,0.0,0,0
31762,9305,1,0,0,0,0,0.0,0,0
31763,9306,101,0,4,0,0,0.0,0,0
31764,9307,1,0,0,0,0,0.0,0,0
31765,9308,101,0,0,0,0,0.0,0,0
31766,9309,101,0,0,0,0,0.0,0,0
31771,9314,1,2,0,0,0,0.0,0,0
31773,9316,1,0,0,0,0,0.0,0,0
31778,9321,101,0,1,0,0,0.0,0,0
31783,9324,101,0,2,0,0,0.0,0,0
31784,9325,101,0,0,0,0,0.0,0,0
31792,9330,420,17,6,0,0,0.0,0,0
31793,9331,101,0,0,0,0,0.0,0,0
31796,9333,101,0,0,0,0,0.0,0,0
31797,9334,101,2,1,0,0,0.0,0,0
31804,9338,1,0,0,0,0,0.0,0,0
31808,9341,1,0,0,0,0,0.0,0,0
31860,9352,1,0,0,0,0,0.0,0,0
31864,9356,1,0,0,0,0,0.0,0,0
31866,9359,1,0,0,0,0,0.0,0,0
31884,9368,1,0,0,0,0,0.0,0,0
31887,9372,1,1,0,0,0,0.0,0,0
31888,9373,101,1,0,0,0,0.0,0,0
31889,9374,101,0,0,0,0,0.0,0,0
31892,9376,101,0,0,0,0,0.0,0,0
31893,9377,101,1,0,0,0,0.0,0,0
31896,9379,101,3,10,0,0,0.0,0,0
31900,9385,1,1,0,0,0,0.0,0,0
31902,9387,101,0,0,0,0,0.0,0,0
31907,9392,1,0,0,0,0,0.0,0,0
31990,9396,1,0,0,0,0,0.0,0,0
31992,9398,101,2,0,0,0,0.0,0,0
31995,9401,1,0,0,0,0,0.0,0,0
31997,9403,1,0,0,0,0,0.0,0,0
32007,9406,1,0,0,0,0,0.0,0,0
32008,9409,11,4,0,0,0,0.0,0,0
32012,9414,1,21,0,0,0,0.0,0,0
32013,9416,101,0,0,0,0,0.0,0,0
32014,9417,101,0,0,0,0,0.0,0,0
32024,9421,1,0,0,0,0,0.0,0,0
32039,9430,1,1,0,0,0,0.0,0,0
32040,9431,101,0,0,0,0,0.0,0,0
32044,9434,1,0,0,0,0,0.0,0,0
32053,9438,1,0,0,0,0,0.0,0,0
32055,9441,1,0,0,0,0,0.0,0,0
32071,9446,101,0,0,0,0,0.0,0,0
32075,9450,101,2,0,0,0,0.0,0,0
32077,9452,1,0,0,0,0,0.0,0,0
32078,9453,1,0,0,0,0,0.0,0,0
32083,9457,1,0,0,0,0,0.0,0,0
32091,9462,101,1,0,0,0,0.0,0,0
32093,9464,101,2,0,0,0,0.0,0,0
32095,9466,106,0,2,0,0,0.0,0,0
32098,9471,101,0,0,0,0,0.0,0,0
32099,9472,1,0,0,0,0,0.0,0,0
32100,9473,1,0,0,0,0,0.0,0,0
32103,9476,101,1,0,0,0,0.0,0,0
32104,9477,101,0,1,0,0,0.0,0,0
32105,9478,101,0,1,0,0,0.0,0,0
32106,9479,101,1,1,0,0,0.0,0,0
32111,9483,101,0,2,0,0,0.0,0,0
32115,9487,101,0,0,0,0,0.0,0,0
32116,9488,101,0,0,0,0,0.0,0,0
32126,9494,101,0,0,0,0,0.0,0,0
32139,9498,101,0,4,0,0,0.0,0,0
32140,9499,1,2,0,0,0,0.0,0,0
32142,9502,101,0,0,0,0,0.0,0,0
32143,9503,101,0,0,0,0,0.0,0,0
32144,9505,101,0,1,0,0,0.0,0,0
32147,9508,101,0,2,0,0,0.0,0,0
32148,9509,101,0,0,0,0,0.0,0,0
32149,9510,1,0,0,0,0,0.0,0,0
32151,9512,101,0,2,0,0,0.0,0,0
32152,9513,101,4,1,0,0,0.0,0,0
32154,9515,101,5,0,0,0,0.0,0,0
32157,9518,1,0,0,0,0,0.0,0,0
32162,9520,101,1,1,0,0,0.0,0,0
32164,9522,1,0,0,0,0,0.0,0,0
32171,9526,16,3,0,0,0,0.0,0,0
32172,9527,1,0,0,0,0,0.0,0,0
32173,9528,101,1,0,0,0,0.0,0,0
32177,9531,101,1,0,0,0,0.0,0,0
32186,9538,101,0,11,0,0,0.0,0,0
32187,9539,1,0,0,0,0,0.0,0,0
32204,9549,1,0,0,0,0,0.0,0,0
32206,9551,1,0,0,0,0,0.0,0,0
32209,9554,1,0,0,0,0,0.0,0,0
32210,9555,101,1,0,0,0,0.0,0,0
32211,9556,1,0,0,0,0,0.0,0,0
32213,9558,101,0,0,0,0,0.0,0,0
32214,9559,101,0,0,0,0,0.0,0,0
32222,9561,1,0,0,0,0,0.0,0,0
32226,9565,101,3,18,0,0,0.0,0,0
32227,9567,1,0,0,0,0,0.0,0,0
32243,9574,1,0,0,0,0,0.0,0,0
32260,9580,1,0,0,0,0,0.0,0,0
32263,9582,101,0,3,0,0,0.0,0,0
32275,9584,101,5,2,0,0,0.0,0,0
32276,9585,1,0,0,0,0,0.0,0,0
32284,9591,101,0,1,0,0,0.0,0,0
32287,9594,1,0,0,0,0,0.0,0,0
32307,9596,1,0,0,0,0,0.0,0,0
32309,9602,1,1,0,0,0,0.0,0,0
32311,9604,101,0,0,0,0,0.0,0,0
32312,9605,1,0,0,0,0,0.0,0,0
32315,9608,220,9,22,0,0,0.0,0,0
32316,9609,101,3,0,0,0,0.0,0,0
32319,9612,1,0,0,0,0,0.0,0,0
32333,9621,101,3,65,0,0,0.0,0,0
32341,9626,101,0,0,0,0,0.0,0,0
32343,9629,1,0,0,0,0,0.0,0,0
32345,9632,101,0,0,0,0,0.0,0,0
32347,9634,101,0,0,0,0,0.0,0,0
32348,9635,101,0,3,0,0,0.0,0,0
32351,9638,1,0,0,0,0,0.0,0,0
32353,9640,130,6,10,0,0,0.0,0,0
32354,9641,1,0,0,0,0,0.0,0,0
32355,9642,101,0,3,0,0,0.0,0,0
32356,9643,101,3,38,0,0,0.0,0,0
32357,9644,101,0,0,0,0,0.0,0,0
32370,9650,1,0,0,0,0,0.0,0,0
32384,9653,101,0,0,0,0,0.0,0,0
32386,9655,101,2,0,0,0,0.0,0,0
32393,9658,101,0,0,0,0,0.0,0,0
32394,9659,1,1,0,0,0,0.0,0,0
32397,9663,1,0,0,0,0,0.0,0,0
32398,9664,101,0,1,0,0,0.0,0,0
32400,9667,1,1,0,0,0,0.0,0,0
32401,9668,1,1,0,0,0,0.0,0,0
32408,9672,101,1,0,0,0,0.0,0,0
32409,9674,1,1,0,0,0,0.0,0,0
32422,9678,1,0,0,0,0,0.0,0,0
32432,9684,101,1,0,0,0,0.0,0,0
32433,9685,1,0,0,0,0,0.0,0,0
32437,9689,101,0,0,0,0,0.0,0,0
32438,9690,101,4,0,0,0,0.0,0,0
32439,9691,73,2,4,0,0,0.0,0,0
32440,9692,101,1,11,0,0,0.0,0,0
32441,9693,101,1,0,0,0,0.0,0,0
32442,9694,109,8,2,0,0,0.0,0,0
32443,9695,1,0,0,0,0,0.0,0,0
32444,9696,101,0,0,0,0,0.0,0,0
32455,9704,1,0,0,0,0,0.0,0,0
32456,9705,41,0,0,0,0,0.0,0,0
32458,9708,101,0,1,0,0,0.0,0,0
32459,9709,101,0,9,0,0,0.0,0,0
32460,9710,101,0,1,0,0,0.0,0,0
32463,9712,101,0,0,0,0,0.0,0,0
32464,9713,1,0,0,0,0,0.0,0,0
32465,9714,1,0,0,0,0,0.0,0,0
32466,9715,101,0,0,0,0,0.0,0,0
32470,9718,1,0,0,0,0,0.0,0,0
32472,9720,16,2,0,0,0,0.0,0,0
32473,9721,101,0,7,0,0,0.0,0,0
32484,9727,101,1,0,0,0,0.0,0,0
32490,9730,101,1,0,0,0,0.0,0,0
32496,9736,1,0,0,0,0,0.0,0,0
32497,9737,1,0,0,0,0,0.0,0,0
32526,9741,1,0,0,0,0,0.0,0,0
32530,9745,101,2,0,0,0,0.0,0,0
32537,9755,101,0,0,0,0,0.0,0,0
32539,9757,101,3,2,0,0,0.0,0,0
32540,9758,1,0,0,0,0,0.0,0,0
32545,9763,101,1,0,0,0,0.0,0,0
32546,9764,1,0,0,0,0,0.0,0,0
32548,9766,1,0,0,0,0,0.0,0,0
32550,9768,138,13,1,0,0,0.0,0,0
32551,9769,101,0,1,0,0,0.0,0,0
32553,9771,1,0,0,0,0,0.0,0,0
32554,9772,101,0,0,0,0,0.0,0,0
32563,9776,101,0,0,0,0,0.0,0,0
32564,9778,1,0,0,0,0,0.0,0,0
32565,9779,1,0,0,0,0,0.0,0,0
32566,9780,1,0,0,0,0,0.0,0,0
32572,9785,1,0,0,0,0,0.0,0,0
32573,9786,101,4,1,0,0,0.0,0,0
32575,9788,101,4,3,0,0,0.0,0,0
32576,9789,6,0,0,0,0,0.0,0,0
32577,9790,1,1,0,0,0,0.0,0,0
32580,9792,101,2,0,0,0,0.0,0,0
32581,9793,101,2,1,0,0,0.0,0,0
32583,9796,1,0,0,0,0,0.0,0,0
32585,9799,101,0,0,0,0,0.0,0,0
32593,9805,101,0,0,0,0,0.0,0,0
32594,9806,1,0,0,0,0,0.0,0,0
32595,9808,135,16,37,0,0,0.0,0,0
32596,9809,103,1,7,0,0,0.0,0,0
32597,9810,101,0,0,0,0,0.0,0,0
32608,9818,101,0,4,0,0,0.0,0,0
32609,9819,1,0,0,0,0,0.0,0,0
32612,9822,101,0,0,0,0,0.0,0,0
32613,9823,1,0,0,0,0,0.0,0,0
32617,9827,1,1,0,0,0,0.0,0,0
32620,9830,101,0,0,0,0,0.0,0,0
32621,9831,101,2,6,0,0,0.0,0,0
32622,9832,101,0,1,0,0,0.0,0,0
32625,9835,1,1,0,0,0,0.0,0,0
32632,9840,101,0,0,0,0,0.0,0,0
32634,9842,101,3,0,0,0,0.0,0,0
32638,9848,1,0,0,0,0,0.0,0,0
32642,9854,1,0,0,0,0,0.0,0,0
32644,9856,101,0,0,0,0,0.0,0,0
32647,9859,1,0,0,0,0,0.0,0,0
32654,9865,1,0,0,0,0,0.0,0,0
32664,9873,1,1,0,0,0,0.0,0,0
32665,9874,1,0,0,0,0,0.0,0,0
32667,9877,101,1,2,0,0,0.0,0,0
32669,9879,101,0,0,0,0,0.0,0,0
32671,9881,101,0,0,0,0,0.0,0,0
32673,9883,1,0,0,0,0,0.0,0,0
32674,9884,101,4,1,0,0,0.0,0,0
32675,9885,101,1,0,0,0,0.0,0,0
32700,9892,1,0,0,0,0,0.0,0,0
32702,9894,101,1,1,0,0,0.0,0,0
32703,9895,101,3,0,0,0,0.0,0,0
32706,9897,1,0,0,0,0,0.0,0,0
32714,9902,1,3,0,0,0,0.0,0,0
32716,9905,1,0,0,0,0,0.0,0,0
32717,9906,1,0,0,0,0,0.0,0,0
32718,9907,1,0,0,0,0,0.0,0,0
32719,9908,1,0,0,0,0,0.0,0,0
32721,9910,101,1,0,0,0,0.0,0,0
32725,9913,1,1,0,0,0,0.0,0,0
32731,9916,1,0,0,0,0,0.0,0,0
32745,9924,101,0,0,0,0,0.0,0,0
32746,9925,1,0,0,0,0,0.0,0,0
32755,9930,101,2,0,0,0,0.0,0,0
32756,9931,101,0,0,0,0,0.0,0,0
32757,9933,1,0,0,0,0,0.0,0,0
32758,9934,101,0,0,0,0,0.0,0,0
32760,9936,33,4,0,0,0,0.0,0,0
32761,9939,1,0,0,0,0,0.0,0,0
32764,9941,101,0,17,0,0,0.0,0,0
32771,9945,101,0,0,0,0,0.0,0,0
32772,9946,1,0,0,0,0,0.0,0,0
32778,9952,101,2,2,0,0,0.0,0,0
32784,9955,101,0,0,0,0,0.0,0,0
32785,9956,101,0,0,0,0,0.0,0,0
32787,9961,101,0,0,0,0,0.0,0,0
32788,9962,1,0,0,0,0,0.0,0,0
32793,9966,1,0,0,0,0,0.0,0,0
32795,9970,1,0,0,0,0,0.0,0,0
32843,9978,1,2,0,0,0,0.0,0,0
32844,9979,101,0,2,0,0,0.0,0,0
32846,9984,101,0,0,0,0,0.0,0,0
32849,9987,101,0,1,0,0,0.0,0,0
32850,9988,101,1,0,0,0,0.0,0,0
32851,9989,1,0,0,0,0,0.0,0,0
32853,9991,1,1,0,0,0,0.0,0,0
32854,9992,101,0,1,0,0,0.0,0,0
32859,9995,101,0,7,0,0,0.0,0,0
32861,9997,181,0,3,0,0,0.0,0,0
32884,10009,1,0,0,0,0,0.0,0,0
32885,10010,166,1,3,0,0,0.0,0,0
32887,10012,1,2,0,0,0,0.0,0,0
32889,10014,101,0,0,0,0,0.0,0,0
32909,10018,101,0,0,0,0,0.0,0,0
32911,10021,101,0,0,0,0,0.0,0,0
32912,10022,1,0,0,0,0,0.0,0,0
32913,10023,21,0,0,0,0,0.0,0,0
32914,10025,1,0,0,0,0,0.0,0,0
32947,10029,1,0,0,0,0,0.0,0,0
32948,10030,1,0,0,0,0,0.0,0,0
32953,10032,1,0,0,0,0,0.0,0,0
32956,10035,101,0,0,0,0,0.0,0,0
32959,10038,101,1,0,0,0,0.0,0,0
32964,10041,101,0,0,0,0,0.0,0,0
32965,10042,101,1,0,0,0,0.0,0,0
32972,10047,1,0,0,0,0,0.0,0,0
32973,10048,1,0,0,0,0,0.0,0,0
32991,10057,1,1,0,0,0,0.0,0,0
32998,10062,101,1,2,0,0,0.0,0,0
32999,10063,1,1,0,0,0,0.0,0,0
33045,10066,1,1,0,0,0,0.0,0,0
33046,10067,1,0,0,0,0,0.0,0,0
33076,10074,101,0,0,0,0,0.0,0,0
33077,10076,1,0,0,0,0,0.0,0,0
33079,10078,101,1,0,0,0,0.0,0,0
33081,10080,1,1,0,0,0,0.0,0,0
33083,10083,1,1,0,0,0,0.0,0,0
33088,10087,101,1,0,0,0,0.0,0,0
33089,10088,82,8,20,0,0,0.0,0,0
33098,10094,101,0,0,0,0,0.0,0,0
33104,10099,1,0,0,0,0,0.0,0,0
33114,10103,101,307,1,0,0,0.0,0,0
33115,10104,1,1,0,0,0,0.0,0,0
33129,10111,1,0,0,0,0,0.0,0,0
33131,10113,1,1,0,0,0,0.0,0,0
33136,10115,101,0,0,0,0,0.0,0,0
33146,10120,1,0,0,0,0,0.0,0,0
33163,10133,101,0,0,0,0,0.0,0,0
33164,10134,101,10,0,0,0,0.0,0,0
33165,10135,101,0,0,0,0,0.0,0,0
33169,10139,6,0,0,0,0,0.0,0,0
33170,10140,101,1,0,0,0,0.0,0,0
33174,10142,1,0,0,0,0,0.0,0,0
